INFO:tensorflow:Using MirroredStrategy with devices ('/job:localhost/replica:0/task:0/device:GPU:0',)
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
Start Simple Baseline training...
Start epoch 1 with learning rate 0.0003
/opt/conda/lib/python3.9/site-packages/tensorflow/python/data/ops/dataset_ops.py:374: UserWarning: To make it possible to preserve tf.data options across serialization boundaries, their implementation has moved to be part of the TensorFlow graph. As a consequence, the options value is in general no longer known at graph construction time. Invoking this method in graph mode retains the legacy behavior of the original implementation, but note that the returned value might not reflect the actual value of the options.
  warnings.warn("To make it possible to preserve tf.data options across "
Trained batch 5282 batch loss 1.39679265 epoch total loss 1.21480131
Trained batch 5283 batch loss 1.03287315 epoch total loss 1.21476686
Trained batch 5284 batch loss 0.868930399 epoch total loss 1.21470141
Trained batch 5285 batch loss 0.934197307 epoch total loss 1.21464837
Trained batch 5286 batch loss 0.892797828 epoch total loss 1.21458745
Trained batch 5287 batch loss 1.24829841 epoch total loss 1.21459389
Trained batch 5288 batch loss 1.34190881 epoch total loss 1.21461785
Trained batch 5289 batch loss 1.35303092 epoch total loss 1.21464407
Trained batch 5290 batch loss 1.14222789 epoch total loss 1.21463037
Trained batch 5291 batch loss 1.36712098 epoch total loss 1.21465921
Trained batch 5292 batch loss 1.37854576 epoch total loss 1.21469009
Trained batch 5293 batch loss 1.47760928 epoch total loss 1.2147398
Trained batch 5294 batch loss 1.37373364 epoch total loss 1.21476972
Trained batch 5295 batch loss 1.16762602 epoch total loss 1.2147609
Trained batch 5296 batch loss 1.27250183 epoch total loss 1.21477175
Trained batch 5297 batch loss 1.2904284 epoch total loss 1.21478605
Trained batch 5298 batch loss 1.30597579 epoch total loss 1.21480334
Trained batch 5299 batch loss 1.20630288 epoch total loss 1.21480179
Trained batch 5300 batch loss 1.13494492 epoch total loss 1.21478665
Trained batch 5301 batch loss 1.32805657 epoch total loss 1.21480799
Trained batch 5302 batch loss 1.21106482 epoch total loss 1.21480727
Trained batch 5303 batch loss 1.36708224 epoch total loss 1.214836
Trained batch 5304 batch loss 1.25428247 epoch total loss 1.21484351
Trained batch 5305 batch loss 1.21555328 epoch total loss 1.21484351
Trained batch 5306 batch loss 1.24560881 epoch total loss 1.21484935
Trained batch 5307 batch loss 1.16057849 epoch total loss 1.2148391
Trained batch 5308 batch loss 1.14999223 epoch total loss 1.21482694
Trained batch 5309 batch loss 1.15145624 epoch total loss 1.21481502
Trained batch 5310 batch loss 1.34513164 epoch total loss 1.21483958
Trained batch 5311 batch loss 1.42012775 epoch total loss 1.21487808
Trained batch 5312 batch loss 1.56530344 epoch total loss 1.21494412
Trained batch 5313 batch loss 1.41201472 epoch total loss 1.2149812
Trained batch 5314 batch loss 1.46378016 epoch total loss 1.21502805
Trained batch 5315 batch loss 1.36752927 epoch total loss 1.21505678
Trained batch 5316 batch loss 1.28211308 epoch total loss 1.21506941
Trained batch 5317 batch loss 1.21858382 epoch total loss 1.21507013
Trained batch 5318 batch loss 1.11162663 epoch total loss 1.2150507
Trained batch 5319 batch loss 0.892017961 epoch total loss 1.21499
Trained batch 5320 batch loss 1.27701235 epoch total loss 1.21500158
Trained batch 5321 batch loss 1.11728 epoch total loss 1.21498322
Trained batch 5322 batch loss 1.04971445 epoch total loss 1.21495223
Trained batch 5323 batch loss 1.45493603 epoch total loss 1.21499729
Trained batch 5324 batch loss 1.37690187 epoch total loss 1.21502769
Trained batch 5325 batch loss 1.536726 epoch total loss 1.21508813
Trained batch 5326 batch loss 1.19492745 epoch total loss 1.21508431
Trained batch 5327 batch loss 1.51564026 epoch total loss 1.2151407
Trained batch 5328 batch loss 1.3784132 epoch total loss 1.21517134
Trained batch 5329 batch loss 1.25576425 epoch total loss 1.21517897
Trained batch 5330 batch loss 1.33061719 epoch total loss 1.21520066
Trained batch 5331 batch loss 1.22469246 epoch total loss 1.21520245
Trained batch 5332 batch loss 1.30530345 epoch total loss 1.21521926
Trained batch 5333 batch loss 1.39310825 epoch total loss 1.21525264
Trained batch 5334 batch loss 1.083776 epoch total loss 1.21522808
Trained batch 5335 batch loss 1.16775286 epoch total loss 1.21521914
Trained batch 5336 batch loss 1.1960156 epoch total loss 1.21521556
Trained batch 5337 batch loss 1.37701952 epoch total loss 1.21524584
Trained batch 5338 batch loss 1.1541605 epoch total loss 1.2152344
Trained batch 5339 batch loss 1.21164107 epoch total loss 1.21523368
Trained batch 5340 batch loss 1.1023711 epoch total loss 1.21521258
Trained batch 5341 batch loss 1.16845834 epoch total loss 1.21520388
Trained batch 5342 batch loss 1.09990764 epoch total loss 1.2151823
Trained batch 5343 batch loss 1.02084088 epoch total loss 1.21514595
Trained batch 5344 batch loss 1.02832508 epoch total loss 1.21511102
Trained batch 5345 batch loss 0.871761143 epoch total loss 1.21504676
Trained batch 5346 batch loss 1.10013115 epoch total loss 1.21502519
Trained batch 5347 batch loss 1.19892359 epoch total loss 1.21502221
Trained batch 5348 batch loss 1.28530073 epoch total loss 1.21503532
Trained batch 5349 batch loss 1.32126009 epoch total loss 1.21505511
Trained batch 5350 batch loss 1.23046255 epoch total loss 1.21505809
Trained batch 5351 batch loss 1.23351502 epoch total loss 1.21506143
Trained batch 5352 batch loss 1.23199 epoch total loss 1.21506464
Trained batch 5353 batch loss 1.28688788 epoch total loss 1.21507812
Trained batch 5354 batch loss 1.12058425 epoch total loss 1.21506047
Trained batch 5355 batch loss 1.13419235 epoch total loss 1.21504533
Trained batch 5356 batch loss 1.17858362 epoch total loss 1.21503854
Trained batch 5357 batch loss 1.33261108 epoch total loss 1.21506047
Trained batch 5358 batch loss 1.22324705 epoch total loss 1.21506202
Trained batch 5359 batch loss 1.35643435 epoch total loss 1.21508837
Trained batch 5360 batch loss 1.26914787 epoch total loss 1.2150985
Trained batch 5361 batch loss 1.167171 epoch total loss 1.21508944
Trained batch 5362 batch loss 1.14629436 epoch total loss 1.21507668
Trained batch 5363 batch loss 0.968276322 epoch total loss 1.21503067
Trained batch 5364 batch loss 1.12950063 epoch total loss 1.2150147
Trained batch 5365 batch loss 1.10789013 epoch total loss 1.21499479
Trained batch 5366 batch loss 1.19062018 epoch total loss 1.21499014
Trained batch 5367 batch loss 1.03259754 epoch total loss 1.21495616
Trained batch 5368 batch loss 1.13833153 epoch total loss 1.21494186
Trained batch 5369 batch loss 1.45038617 epoch total loss 1.21498573
Trained batch 5370 batch loss 1.11807203 epoch total loss 1.21496773
Trained batch 5371 batch loss 1.06765854 epoch total loss 1.21494031
Trained batch 5372 batch loss 1.01397789 epoch total loss 1.21490288
Trained batch 5373 batch loss 1.3285538 epoch total loss 1.2149241
Trained batch 5374 batch loss 1.06212306 epoch total loss 1.21489561
Trained batch 5375 batch loss 1.16531 epoch total loss 1.21488643
Trained batch 5376 batch loss 1.16788459 epoch total loss 1.21487772
Trained batch 5377 batch loss 1.05431175 epoch total loss 1.2148478
Trained batch 5378 batch loss 1.19792306 epoch total loss 1.2148447
Trained batch 5379 batch loss 1.2929424 epoch total loss 1.21485913
Trained batch 5380 batch loss 1.24806809 epoch total loss 1.21486533
Trained batch 5381 batch loss 1.0934633 epoch total loss 1.2148428
Trained batch 5382 batch loss 1.40230048 epoch total loss 1.21487761
Trained batch 5383 batch loss 1.0533191 epoch total loss 1.21484756
Trained batch 5384 batch loss 1.27532315 epoch total loss 1.21485877
Trained batch 5385 batch loss 1.02747011 epoch total loss 1.21482396
Trained batch 5386 batch loss 1.18396401 epoch total loss 1.21481824
Trained batch 5387 batch loss 1.15625072 epoch total loss 1.21480739
Trained batch 5388 batch loss 1.07881141 epoch total loss 1.21478212
Trained batch 5389 batch loss 1.31115246 epoch total loss 1.2148
Trained batch 5390 batch loss 1.23465633 epoch total loss 1.2148037
Trained batch 5391 batch loss 1.22551453 epoch total loss 1.21480572
Trained batch 5392 batch loss 1.20390034 epoch total loss 1.2148037
Trained batch 5393 batch loss 1.22401738 epoch total loss 1.21480548
Trained batch 5394 batch loss 1.08597744 epoch total loss 1.21478152
Trained batch 5395 batch loss 1.14653873 epoch total loss 1.21476889
Trained batch 5396 batch loss 1.18656778 epoch total loss 1.21476364
Trained batch 5397 batch loss 1.13380444 epoch total loss 1.21474862
Trained batch 5398 batch loss 1.25715876 epoch total loss 1.21475661
Trained batch 5399 batch loss 1.2893393 epoch total loss 1.21477044
Trained batch 5400 batch loss 1.17688251 epoch total loss 1.2147634
Trained batch 5401 batch loss 1.05941939 epoch total loss 1.21473467
Trained batch 5402 batch loss 1.32105219 epoch total loss 1.21475434
Trained batch 5403 batch loss 1.57443273 epoch total loss 1.21482086
Trained batch 5404 batch loss 1.1899333 epoch total loss 1.21481633
Trained batch 5405 batch loss 1.31978309 epoch total loss 1.21483576
Trained batch 5406 batch loss 1.41121519 epoch total loss 1.214872
Trained batch 5407 batch loss 1.18892884 epoch total loss 1.21486723
Trained batch 5408 batch loss 1.43849969 epoch total loss 1.2149086
Trained batch 5409 batch loss 1.49404907 epoch total loss 1.21496022
Trained batch 5410 batch loss 1.25634 epoch total loss 1.21496785
Trained batch 5411 batch loss 0.878471494 epoch total loss 1.21490562
Trained batch 5412 batch loss 1.06975412 epoch total loss 1.2148788
Trained batch 5413 batch loss 1.07418919 epoch total loss 1.21485281
Trained batch 5414 batch loss 1.08804107 epoch total loss 1.21482944
Trained batch 5415 batch loss 1.19868147 epoch total loss 1.21482646
Trained batch 5416 batch loss 1.26504695 epoch total loss 1.21483576
Trained batch 5417 batch loss 1.20563507 epoch total loss 1.21483397
Trained batch 5418 batch loss 1.38872051 epoch total loss 1.21486604
Trained batch 5419 batch loss 1.21346986 epoch total loss 1.2148658
Trained batch 5420 batch loss 1.11202633 epoch total loss 1.21484685
Trained batch 5421 batch loss 1.34453392 epoch total loss 1.21487081
Trained batch 5422 batch loss 1.26979804 epoch total loss 1.21488094
Trained batch 5423 batch loss 1.16529727 epoch total loss 1.21487188
Trained batch 5424 batch loss 1.1444397 epoch total loss 1.21485889
Trained batch 5425 batch loss 1.22172499 epoch total loss 1.21486008
Trained batch 5426 batch loss 1.16406977 epoch total loss 1.21485078
Trained batch 5427 batch loss 1.24809718 epoch total loss 1.21485686
Trained batch 5428 batch loss 1.37665391 epoch total loss 1.21488667
Trained batch 5429 batch loss 1.32018352 epoch total loss 1.2149061
Trained batch 5430 batch loss 1.16816854 epoch total loss 1.21489739
Trained batch 5431 batch loss 1.15111911 epoch total loss 1.21488559
Trained batch 5432 batch loss 1.17255044 epoch total loss 1.21487784
Trained batch 5433 batch loss 1.11665082 epoch total loss 1.21485972
Trained batch 5434 batch loss 1.22599971 epoch total loss 1.21486187
Trained batch 5435 batch loss 1.17477369 epoch total loss 1.21485448
Trained batch 5436 batch loss 1.02686822 epoch total loss 1.21481991
Trained batch 5437 batch loss 1.23349881 epoch total loss 1.21482325
Trained batch 5438 batch loss 1.33338451 epoch total loss 1.21484506
Trained batch 5439 batch loss 1.24239111 epoch total loss 1.21485007
Trained batch 5440 batch loss 1.44588661 epoch total loss 1.21489263
Trained batch 5441 batch loss 1.35707033 epoch total loss 1.21491873
Trained batch 5442 batch loss 1.25416279 epoch total loss 1.21492589
Trained batch 5443 batch loss 1.23235214 epoch total loss 1.2149291
Trained batch 5444 batch loss 1.25296247 epoch total loss 1.21493614
Trained batch 5445 batch loss 1.30451798 epoch total loss 1.21495259
Trained batch 5446 batch loss 1.52372479 epoch total loss 1.21500933
Trained batch 5447 batch loss 1.34602451 epoch total loss 1.21503341
Trained batch 5448 batch loss 1.21168733 epoch total loss 1.21503282
Trained batch 5449 batch loss 1.03526676 epoch total loss 1.21499979
Trained batch 5450 batch loss 1.25855255 epoch total loss 1.2150079
Trained batch 5451 batch loss 1.27740312 epoch total loss 1.21501935
Trained batch 5452 batch loss 1.23084235 epoch total loss 1.21502221
Trained batch 5453 batch loss 1.41417372 epoch total loss 1.2150588
Trained batch 5454 batch loss 1.26753545 epoch total loss 1.21506834
Trained batch 5455 batch loss 1.24138451 epoch total loss 1.21507311
Trained batch 5456 batch loss 1.30917096 epoch total loss 1.21509039
Trained batch 5457 batch loss 1.2123158 epoch total loss 1.21508992
Trained batch 5458 batch loss 1.12059331 epoch total loss 1.21507263
Trained batch 5459 batch loss 1.44383931 epoch total loss 1.21511447
Trained batch 5460 batch loss 1.28548598 epoch total loss 1.21512747
Trained batch 5461 batch loss 1.20031226 epoch total loss 1.21512473
Trained batch 5462 batch loss 1.41886139 epoch total loss 1.21516204
Trained batch 5463 batch loss 1.31288981 epoch total loss 1.21517992
Trained batch 5464 batch loss 1.04107356 epoch total loss 1.21514809
Trained batch 5465 batch loss 0.908068 epoch total loss 1.21509182
Trained batch 5466 batch loss 1.37820339 epoch total loss 1.21512175
Trained batch 5467 batch loss 1.53707409 epoch total loss 1.21518064
Trained batch 5468 batch loss 1.43835735 epoch total loss 1.21522152
Trained batch 5469 batch loss 1.4499048 epoch total loss 1.21526432
Trained batch 5470 batch loss 1.62166512 epoch total loss 1.21533859
Trained batch 5471 batch loss 1.30739522 epoch total loss 1.21535552
Trained batch 5472 batch loss 1.4654454 epoch total loss 1.21540117
Trained batch 5473 batch loss 1.60260797 epoch total loss 1.21547186
Trained batch 5474 batch loss 1.45271683 epoch total loss 1.21551526
Trained batch 5475 batch loss 1.38687623 epoch total loss 1.21554649
Trained batch 5476 batch loss 1.22352028 epoch total loss 1.21554804
Trained batch 5477 batch loss 0.988903165 epoch total loss 1.21550655
Trained batch 5478 batch loss 1.03883 epoch total loss 1.21547437
Trained batch 5479 batch loss 1.02327847 epoch total loss 1.21543932
Trained batch 5480 batch loss 1.19437361 epoch total loss 1.2154355
Trained batch 5481 batch loss 1.14056611 epoch total loss 1.2154218
Trained batch 5482 batch loss 1.30155241 epoch total loss 1.21543753
Trained batch 5483 batch loss 1.10565305 epoch total loss 1.2154175
Trained batch 5484 batch loss 1.20188975 epoch total loss 1.215415
Trained batch 5485 batch loss 1.06297433 epoch total loss 1.21538723
Trained batch 5486 batch loss 1.11151433 epoch total loss 1.21536827
Trained batch 5487 batch loss 0.971384168 epoch total loss 1.21532381
Trained batch 5488 batch loss 1.20370746 epoch total loss 1.21532166
Trained batch 5489 batch loss 1.6087383 epoch total loss 1.2153933
Trained batch 5490 batch loss 1.25079119 epoch total loss 1.21539986
Trained batch 5491 batch loss 1.12569094 epoch total loss 1.21538341
Trained batch 5492 batch loss 1.16042459 epoch total loss 1.21537352
Trained batch 5493 batch loss 1.2785356 epoch total loss 1.21538496
Trained batch 5494 batch loss 1.34674454 epoch total loss 1.2154088
Trained batch 5495 batch loss 1.15763175 epoch total loss 1.21539831
Trained batch 5496 batch loss 1.3067193 epoch total loss 1.21541488
Trained batch 5497 batch loss 1.16791892 epoch total loss 1.2154063
Trained batch 5498 batch loss 1.12391925 epoch total loss 1.21538973
Trained batch 5499 batch loss 1.21051741 epoch total loss 1.21538877
Trained batch 5500 batch loss 1.30644059 epoch total loss 1.21540534
Trained batch 5501 batch loss 1.32647562 epoch total loss 1.21542561
Trained batch 5502 batch loss 1.19915652 epoch total loss 1.21542263
Trained batch 5503 batch loss 1.22843611 epoch total loss 1.21542501
Trained batch 5504 batch loss 1.20316315 epoch total loss 1.21542275
Trained batch 5505 batch loss 1.35843754 epoch total loss 1.21544874
Trained batch 5506 batch loss 1.4762243 epoch total loss 1.21549606
Trained batch 5507 batch loss 1.49169815 epoch total loss 1.21554625
Trained batch 5508 batch loss 1.17928 epoch total loss 1.21553969
Trained batch 5509 batch loss 1.43442619 epoch total loss 1.21557939
Trained batch 5510 batch loss 1.40788054 epoch total loss 1.21561432
Trained batch 5511 batch loss 1.36072206 epoch total loss 1.21564066
Trained batch 5512 batch loss 1.34811521 epoch total loss 1.21566463
Trained batch 5513 batch loss 1.60328162 epoch total loss 1.21573508
Trained batch 5514 batch loss 1.34421086 epoch total loss 1.21575832
Trained batch 5515 batch loss 1.12404025 epoch total loss 1.21574163
Trained batch 5516 batch loss 1.28115535 epoch total loss 1.21575356
Trained batch 5517 batch loss 1.13273919 epoch total loss 1.21573853
Trained batch 5518 batch loss 1.20625412 epoch total loss 1.21573675
Trained batch 5519 batch loss 1.206918 epoch total loss 1.2157352
Trained batch 5520 batch loss 1.22045946 epoch total loss 1.21573615
Trained batch 5521 batch loss 1.2588532 epoch total loss 1.2157439
Trained batch 5522 batch loss 1.24939203 epoch total loss 1.21575
Trained batch 5523 batch loss 1.19683576 epoch total loss 1.21574652
Trained batch 5524 batch loss 1.0256238 epoch total loss 1.21571207
Trained batch 5525 batch loss 1.11058259 epoch total loss 1.215693
Trained batch 5526 batch loss 1.19152617 epoch total loss 1.21568871
Trained batch 5527 batch loss 1.03412843 epoch total loss 1.2156558
Trained batch 5528 batch loss 1.17632151 epoch total loss 1.21564865
Trained batch 5529 batch loss 1.34799 epoch total loss 1.21567261
Trained batch 5530 batch loss 1.30200672 epoch total loss 1.21568835
Trained batch 5531 batch loss 1.27301466 epoch total loss 1.21569872
Trained batch 5532 batch loss 1.43591392 epoch total loss 1.21573853
Trained batch 5533 batch loss 1.27158451 epoch total loss 1.21574855
